DataYear,BuildingType,PrimaryPropertyType,Latitude,Longitude,NumberofBuildings,PropertyGFATotal,PropertyGFAParking,LargestPropertyUseType,SiteEnergyUse(kBtu),TotalGHGEmissions,BuildingAge,mean_GFA_per_floor,Number_of_Use_Types
2016,NonResidential,Large Office,47.61051,-122.34439,1.0,131143,87160,Office,5177270.5,109.16,37,5497.875,2
2016,NonResidential,Other,47.61289,-122.33531,1.0,947987,0,Other - Mall,46510960.0,324.25,17,947987.0,4
2016,NonResidential,Mixed Use Property,47.61505,-122.32,1.0,55520,0,Office,3686962.25,150.88,108,11104.0,5
2016,NonResidential,Large Office,47.61036,-122.34037,1.0,132998,0,Office,3775187.5,133.8,108,12090.727272727272,2
2016,NonResidential,Retail Store,47.60956,-122.33715,1.0,83118,0,Retail Store,2443141.5,27.82,76,20779.5,1
2016,NonResidential,Retail Store,47.60925,-122.33734,1.0,77555,0,Retail Store,7802205.5,54.4,92,19388.75,1
2016,NonResidential,Small- and Mid-Sized Office,47.60765,-122.34097,1.0,51218,0,Office,2886141.5,20.12,107,7316.857142857143,2
2016,NonResidential,Large Office,47.60765,-122.3348,1.0,489182,0,Office,36378588.0,426.39,46,16306.066666666668,4
2016,NonResidential,Large Office,47.60741,-122.33565,1.0,189175,0,Office,19036416.0,132.71,95,13512.5,2
2016,NonResidential,Large Office,47.60582,-122.33464,1.0,293803,74481,Office,17074142.0,119.03,18,15665.857142857143,2
2016,NonResidential,Large Office,47.60576,-122.33922,1.0,122356,0,Office,4585070.5,41.8,106,15294.5,3
2016,NonResidential,Small- and Mid-Sized Office,47.60366,-122.33328,1.0,52298,0,Office,1968655.125,13.72,95,13074.5,1
2016,NonResidential,Large Office,47.60304,-122.33362,1.0,116640,0,Office,6758565.5,169.06,105,6480.0,4
2016,NonResidential,Large Office,47.60573,-122.33028,1.0,1249055,201121,Office,37980712.0,264.78,35,24370.558139534885,5
2016,NonResidential,Medical Office,47.60663,-122.32157,1.0,188339,99314,Medical Office,8523594.0,89.41,28,14837.5,2
2016,NonResidential,University,47.6094,-122.31506,1.0,60122,0,College/University,690529.5,9.31,100,20040.666666666668,2
2016,NonResidential,Small- and Mid-Sized Office,47.5981,-122.33369,1.0,95000,13700,Office,4052720.0,31.43,106,11614.285714285714,2
2016,NonResidential,Large Office,47.6029,-122.32927,1.0,224857,0,Office,15272491.0,390.67,45,22485.7,1
2016,NonResidential,Large Office,47.59878,-122.33088,1.0,446261,124788,Office,13568148.0,94.59,18,35719.22222222222,2
2016,NonResidential,Other,47.59273,-122.33455,1.0,58492,0,Other,1594422.5,51.56,77,19497.333333333332,1
2016,NonResidential,Small- and Mid-Sized Office,47.58958,-122.33369,1.0,62370,0,Office,4353025.0,30.35,109,8910.0,2
2016,NonResidential,Warehouse,47.58454,-122.3269,1.0,73296,0,Non-Refrigerated Warehouse,2356376.75,73.58,56,36648.0,2
2016,Nonresidential COS,Other,47.5829,-122.32417,1.0,99122,0,Other,14469228.0,179.45,72,19824.4,2
2016,NonResidential,Other,47.58251,-122.32528,1.0,66133,0,Other,6345009.5,89.94,31,33066.5,3
2016,NonResidential,Warehouse,47.57613,-122.33864,1.0,115668,0,Non-Refrigerated Warehouse,3534690.75,111.23,64,38556.0,4
2016,NonResidential,Other,47.56301,-122.32564,1.0,141686,0,Other,6673138.0,46.52,46,70843.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.55695,-122.33176,1.0,93610,0,Office,6235947.0,152.28,66,46805.0,2
2016,NonResidential,Large Office,47.55238,-122.32762,1.0,156188,0,Office,6843855.0,60.92,43,52062.666666666664,2
2016,NonResidential,Warehouse,47.54923,-122.32446,1.0,115620,0,Non-Refrigerated Warehouse,1951856.25,13.61,50,57810.0,1
2016,NonResidential,Large Office,47.54699,-122.32882,1.0,238148,0,Office,10775646.0,75.12,41,39691.333333333336,2
2016,NonResidential,Distribution Center,47.54326,-122.33134,1.0,71718,0,Distribution Center,151754.2969,1.06,47,35859.0,1
2016,NonResidential,Warehouse,47.53628,-122.3329,1.0,55450,0,Non-Refrigerated Warehouse,4345698.0,131.64,47,27725.0,2
2016,NonResidential,Distribution Center,47.52549,-122.33064,1.0,54880,0,Distribution Center,2763597.0,89.53,37,27440.0,1
2016,NonResidential,Retail Store,47.52222,-122.36892,1.0,102500,0,Retail Store,7305474.0,158.55,24,51250.0,2
2016,NonResidential,Other,47.66478,-122.29804,1.0,361398,272900,Parking,8915523.0,119.92,14,12642.57142857143,4
2016,NonResidential,Supermarket / Grocery Store,47.57903,-122.29982,1.0,50785,0,Supermarket/Grocery Store,7439009.0,195.43,53,25392.5,1
2016,NonResidential,Small- and Mid-Sized Office,47.54103,-122.33766,1.0,85126,0,Office,37951708.0,166.13,87,21281.5,1
2016,NonResidential,Other,47.70911,-122.32529,1.0,303255,19820,Parking,11077140.0,99.14,16,47239.166666666664,4
2016,NonResidential,Distribution Center,47.56613,-122.33838,1.0,411584,0,Distribution Center,15091579.0,455.39,30,205792.0,3
2016,NonResidential,Mixed Use Property,47.59937,-122.33116,1.0,73320,0,Non-Refrigerated Warehouse,1141189.75,29.16,114,14664.0,3
2016,NonResidential,Large Office,47.6252,-122.36737,1.0,242686,100176,Office,9683979.0,67.51,8,28502.0,2
2016,NonResidential,Small- and Mid-Sized Office,47.5992,-122.33223,1.0,95760,15840,Office,5392617.5,74.45,116,11417.142857142857,1
2016,NonResidential,Warehouse,47.56733,-122.3352,1.0,179413,0,Non-Refrigerated Warehouse,3459543.0,24.12,70,89706.5,1
2016,NonResidential,Warehouse,47.57513,-122.33739,0.0,65288,0,Non-Refrigerated Warehouse,605971.1875,4.22,99,32644.0,4
2016,NonResidential,Warehouse,47.5725,-122.3571,1.0,170632,0,Non-Refrigerated Warehouse,602245.0,4.2,50,85316.0,2
2016,NonResidential,Large Office,47.63264,-122.34171,1.0,381511,0,Office,11410228.0,106.12,22,34682.818181818184,2
2016,NonResidential,Large Office,47.60214,-122.32726,1.0,413264,138098,Office,13631141.0,95.03,7,15287.0,2
2016,NonResidential,Mixed Use Property,47.6586,-122.3124,1.0,122400,54300,Office,4865551.5,79.39,7,9728.57142857143,4
2016,NonResidential,Retail Store,47.66246,-122.29898,1.0,93803,0,Retail Store,5453438.5,110.41,60,31267.666666666668,4
2016,NonResidential,Warehouse,47.51304,-122.28394,1.0,123000,0,Non-Refrigerated Warehouse,3004271.0,20.94,50,41000.0,2
2016,NonResidential,Medical Office,47.6056366,-122.3214798,1.0,275130,112980,Medical Office,9941308.0,69.3,13,27025.0,1
2016,NonResidential,Warehouse,47.51168,-122.28285,1.0,60448,0,Non-Refrigerated Warehouse,1052244.75,27.24,38,30224.0,2
2016,NonResidential,Other,47.61915,-122.35871,3.0,62600,0,Other,11147342.0,406.04,88,12520.0,1
2016,NonResidential,Mixed Use Property,47.60453796,-122.3203278,1.0,77412,21612,Other,2655387.5,20.85,12,11160.0,3
2016,NonResidential,Medical Office,47.60796711,-122.3195445,1.0,289419,159157,Medical Office,12731388.0,133.5,26,21710.333333333332,2
2016,NonResidential,Other,47.6993,-122.32378,1.0,90266,0,Financial Office,7771933.5,54.18,29,15044.333333333334,1
2016,NonResidential,Warehouse,47.6582,-122.36434,1.0,87332,6458,Non-Refrigerated Warehouse,1165598.875,14.49,12,16174.8,1
2016,NonResidential,Hotel,47.61210727,-122.3205972,1.0,150545,50017,Hotel,13410041.0,453.76,13,14361.142857142857,2
2016,NonResidential,Other,47.62147,-122.34817,1.0,141718,0,Other - Entertainment/Public Assembly,19085174.0,341.23,17,23619.666666666668,2
2016,NonResidential,Hotel,47.62562,-122.35121,1.0,111856,21273,Hotel,9444484.0,278.97,8,15097.166666666666,4
2016,NonResidential,Warehouse,47.61818,-122.31728,1.0,132828,0,Non-Refrigerated Warehouse,1083729.625,7.56,28,26565.6,1
2016,NonResidential,Warehouse,47.53935,-122.34402,1.0,70400,0,Non-Refrigerated Warehouse,13962749.0,284.01,46,35200.0,2
2016,NonResidential,Retail Store,47.71417,-122.34256,1.0,101830,0,Retail Store,10713006.0,295.12,21,50915.0,1
2016,NonResidential,University,47.5997,-122.30364,2.0,114000,0,College/University,7575080.0,109.71,42,22800.0,1
2016,SPS-District K-12,Other,47.5805,-122.33032,1.0,338063,0,Other,20675922.0,259.49,14,84515.75,9
2016,NonResidential,Warehouse,47.57311,-122.3601,1.0,152365,0,Non-Refrigerated Warehouse,1069749.75,13.07,51,76182.5,2
2016,NonResidential,Medical Office,47.60705,-122.30966,1.0,320946,0,Medical Office,25471308.0,189.85,106,45849.42857142857,2
2016,NonResidential,Retail Store,47.54862,-122.32272,1.0,74178,0,Retail Store,5402181.0,134.82,58,37089.0,1
2016,NonResidential,Warehouse,47.70799,-122.30185,1.0,80360,0,Non-Refrigerated Warehouse,686019.1875,16.27,29,16072.0,1
2016,NonResidential,Supermarket / Grocery Store,47.61318,-122.32122,1.0,119190,0,Supermarket/Grocery Store,10077532.0,267.0,20,29797.5,1
2016,NonResidential,Other,47.59394,-122.32452,1.0,51856,0,Automobile Dealership,1938613.125,13.51,8,17285.333333333332,2
2016,NonResidential,Mixed Use Property,47.58718,-122.33467,1.0,66138,12586,Office,7070998.5,49.29,95,13388.0,4
2016,NonResidential,Large Office,47.66181,-122.31231,1.0,113944,48510,Office,17880184.0,128.73,56,16358.5,1
2016,NonResidential,Worship Facility,47.67738,-122.28996,1.0,22220,0,Worship Facility,778355.8125,31.74,59,7406.666666666667,1
2016,NonResidential,Mixed Use Property,47.54437,-122.30863,1.0,44700,0,Office,2042771.0,30.52,54,22350.0,3
2016,NonResidential,Warehouse,47.54137,-122.33051,1.0,44100,0,Non-Refrigerated Warehouse,1618916.375,11.29,40,22050.0,1
2016,NonResidential,Distribution Center,47.54113,-122.32633,1.0,27800,0,Distribution Center,1224186.25,24.39,51,13900.0,1
2016,NonResidential,Warehouse,47.55436,-122.33631,1.0,46340,0,Non-Refrigerated Warehouse,2564004.0,17.87,15,23170.0,1
2016,Campus,Other,47.54134,-122.30529,3.0,22800,0,Manufacturing/Industrial Plant,2222097.5,101.5,22,11400.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.60191,-122.31438,1.0,38460,0,Office,1950713.25,36.02,106,9615.0,1
2016,NonResidential,Worship Facility,47.68576,-122.35481,1.0,21022,0,Worship Facility,945245.625,43.84,94,7007.333333333333,1
2016,NonResidential,Distribution Center,47.51127,-122.281,1.0,48001,0,Distribution Center,2143650.75,86.46,49,24000.5,1
2016,NonResidential,Warehouse,47.51399,-122.27946,1.0,26380,0,Non-Refrigerated Warehouse,509124.0,3.58,37,13190.0,2
2016,NonResidential,Warehouse,47.51018,-122.28192,1.0,37351,0,Non-Refrigerated Warehouse,2559461.75,77.04,47,18675.5,2
2016,NonResidential,Warehouse,47.51127,-122.281,1.0,30375,0,Non-Refrigerated Warehouse,345866.6875,2.41,35,15187.5,1
2016,NonResidential,Warehouse,47.51104,-122.28245,1.0,30004,0,Non-Refrigerated Warehouse,369291.5,2.57,37,15002.0,2
2016,NonResidential,Other,47.68541,-122.27097,1.0,39971,0,Other,10960107.0,416.07,88,9992.75,4
2016,NonResidential,Worship Facility,47.68164,-122.3753,1.0,33589,0,Worship Facility,509836.1875,21.93,102,11196.333333333334,1
2016,NonResidential,Small- and Mid-Sized Office,47.66587,-122.38476,1.0,43500,0,Office,3220635.25,22.65,37,10875.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.67528,-122.40836,1.0,28492,0,Office,1896298.875,37.78,38,9497.333333333334,1
2016,NonResidential,Small- and Mid-Sized Office,47.6744,-122.40735,1.0,22325,0,Office,1401315.875,9.77,53,5581.25,6
2016,NonResidential,Restaurant,47.67398,-122.40765,1.0,22719,0,Restaurant,1358519.0,9.47,39,5679.75,2
2016,NonResidential,Laboratory,47.61597,-122.33086,1.0,44588,22000,Laboratory,7251589.0,50.55,70,7529.333333333333,1
2016,NonResidential,Retail Store,47.59692,-122.31543,1.0,147545,0,Retail Store,6787070.0,169.75,99,49181.666666666664,1
2016,Nonresidential COS,Other,47.68339,-122.31947,1.0,21462,0,Other,1114384.625,7.77,93,7154.0,2
2016,NonResidential,Other,47.67713,-122.35398,1.0,28072,0,Social/Meeting Hall,1362523.0,63.48,99,9357.333333333334,1
2016,NonResidential,Restaurant,47.61468,-122.34925,1.0,31020,0,Restaurant,4970047.0,207.6,61,10340.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.61402,-122.35016,1.0,21600,0,Office,1636649.125,29.62,99,7200.0,2
2016,NonResidential,Small- and Mid-Sized Office,47.6158,-122.35126,1.0,61825,13320,Office,4322873.0,141.2,42,8084.166666666667,2
2016,NonResidential,Small- and Mid-Sized Office,47.61683,-122.35176,1.0,64630,0,Office,1408291.375,9.82,74,16157.5,1
2016,NonResidential,Worship Facility,47.61636,-122.35094,1.0,20920,0,Worship Facility,1042108.5,42.19,68,6973.333333333333,1
2016,NonResidential,Worship Facility,47.57384,-122.41182,1.0,22128,0,Worship Facility,608359.6875,25.24,90,7376.0,1
2016,NonResidential,Retail Store,47.72736,-122.34579,1.0,48139,0,Retail Store,859236.625,24.02,48,24069.5,1
2016,NonResidential,Worship Facility,47.56633,-122.38725,1.0,21364,0,Worship Facility,965651.125,43.8,67,7121.333333333333,2
2016,NonResidential,University,47.61741,-122.33491,1.0,28923,0,College/University,439311.9063,15.27,24,9641.0,1
2016,NonResidential,University,47.61789,-122.33573,1.0,21600,0,College/University,323739.4063,6.33,88,5400.0,1
2016,NonResidential,Retail Store,47.6646,-122.29932,1.0,25735,0,Retail Store,1169394.875,18.1,20,12867.5,1
2016,NonResidential,Retail Store,47.66246,-122.29898,1.0,25862,0,Retail Store,4801472.0,154.17,60,8620.666666666666,2
2016,NonResidential,Retail Store,47.66246,-122.29898,1.0,49965,0,Retail Store,3377209.75,29.54,13,16655.0,2
2016,NonResidential,Small- and Mid-Sized Office,47.6026,-122.33232,1.0,20028,0,Office,511797.4063,14.22,87,6676.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.60247,-122.33372,1.0,23622,0,Office,552007.5,9.95,116,2952.75,2
2016,NonResidential,Small- and Mid-Sized Office,47.60237,-122.33365,1.0,23563,0,Office,883197.6875,6.16,114,5890.75,2
2016,NonResidential,Mixed Use Property,47.60284,-122.33407,1.0,28600,0,Office,1062722.625,24.25,113,7150.0,3
2016,NonResidential,Mixed Use Property,47.60427,-122.33385,1.0,38539,12379,Retail Store,2186018.5,15.24,38,8720.0,3
2016,NonResidential,Small- and Mid-Sized Office,47.60427,-122.33385,1.0,26840,0,Office,1989287.0,13.87,110,4473.333333333333,1
2016,NonResidential,Retail Store,47.60427,-122.33385,1.0,46800,0,Retail Store,1245187.5,8.68,110,15600.0,2
2016,NonResidential,Small- and Mid-Sized Office,47.60431,-122.33335,1.0,63990,26640,Office,2067352.5,14.63,37,9337.5,2
2016,NonResidential,Small- and Mid-Sized Office,47.61285,-122.34817,1.0,28800,0,Office,1345025.75,28.81,108,7200.0,3
2016,NonResidential,Small- and Mid-Sized Office,47.6172,-122.34979,1.0,33552,4968,Office,1696978.75,60.43,62,7146.0,2
2016,NonResidential,Retail Store,47.61652,-122.34854,1.0,26270,0,Retail Store,1560461.75,33.78,85,8756.666666666666,1
2016,NonResidential,Small- and Mid-Sized Office,47.61595,-122.34756,1.0,57620,7820,Office,2385395.0,16.63,90,12450.0,2
2016,NonResidential,Mixed Use Property,47.61543,-122.34651,1.0,28696,6080,Other,418348.5,2.92,62,7538.666666666667,3
2016,NonResidential,Hotel,47.61471,-122.34525,1.0,57800,0,Hotel,2443065.25,66.29,26,9633.333333333334,1
2016,NonResidential,Other,47.61319,-122.33695,1.0,31890,0,Financial Office,1858224.625,12.95,61,10630.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.61267,-122.33852,1.0,44098,13660,Office,1441900.5,41.69,91,10146.0,2
2016,NonResidential,Restaurant,47.61332,-122.33904,1.0,22381,0,Restaurant,3532966.5,126.78,93,5595.25,1
2016,NonResidential,Retail Store,47.61812,-122.35509,1.0,24825,1263,Retail Store,439521.0938,11.14,91,11781.0,2
2016,NonResidential,Medical Office,47.6146,-122.34217,1.0,26670,0,Medical Office,1553208.375,10.83,64,5334.0,1
2016,Nonresidential COS,Other,47.61607,-122.34449,1.0,37740,0,Fire Station,3095882.0,86.02,94,12580.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.61768,-122.34139,1.0,23752,0,Office,1067153.75,30.33,51,11876.0,3
2016,NonResidential,Hotel,47.61822,-122.34132,1.0,44416,0,Hotel,2669564.25,72.78,49,8883.2,1
2016,NonResidential,Mixed Use Property,47.61634,-122.35385,1.0,33792,22867,Social/Meeting Hall,2547848.0,30.6,10,3641.6666666666665,4
2016,NonResidential,Worship Facility,47.66476,-122.35248,1.0,45991,0,Worship Facility,1145535.75,36.43,88,15330.333333333334,1
2016,NonResidential,Residence Hall,47.66282,-122.305,1.0,21499,0,Residence Hall/Dormitory,605130.6875,4.22,95,5374.75,1
2016,NonResidential,Small- and Mid-Sized Office,47.66461,-122.30142,1.0,20384,0,Office,1791071.375,13.91,27,6794.666666666667,1
2016,NonResidential,Retail Store,47.66246,-122.29898,1.0,39265,0,Retail Store,5238803.0,47.12,60,13088.333333333334,4
2016,NonResidential,Retail Store,47.66246,-122.29898,1.0,54284,0,Retail Store,6778694.0,63.61,60,18094.666666666668,2
2016,NonResidential,Retail Store,47.66246,-122.29898,1.0,23409,0,Retail Store,2545405.0,28.41,60,11704.5,2
2016,NonResidential,Retail Store,47.66246,-122.29898,1.0,63153,0,Retail Store,4644178.0,47.66,19,31576.5,3
2016,NonResidential,Hotel,47.66355,-122.30123,2.0,24100,0,Hotel,1587454.75,46.57,55,8033.333333333333,1
2016,NonResidential,Restaurant,47.61521,-122.33747,1.0,33600,0,Restaurant,4475650.0,101.99,93,8400.0,2
2016,NonResidential,Other,47.61362,-122.33959,1.0,32356,0,Financial Office,1857154.75,74.92,89,6471.2,2
2016,NonResidential,Hotel,47.61798,-122.33974,1.0,61180,12960,Hotel,3993913.25,126.3,56,6027.5,1
2016,NonResidential,Small- and Mid-Sized Office,47.61524,-122.33519,1.0,43506,11250,Office,3460275.5,99.15,38,5376.0,2
2016,NonResidential,Worship Facility,47.67572,-122.3285,1.0,23931,0,Worship Facility,496477.3125,18.66,106,7977.0,1
2016,NonResidential,Worship Facility,47.67491,-122.33316,1.0,21393,0,Worship Facility,845961.375,32.64,68,7131.0,1
2016,NonResidential,Mixed Use Property,47.57256,-122.29265,1.0,47560,0,Distribution Center,1132489.625,33.23,26,15853.333333333334,3
2016,NonResidential,Senior Care Community,47.60897,-122.32507,1.0,62334,0,Senior Care Community,1076733.25,34.98,10,8904.857142857143,3
2016,NonResidential,Residence Hall,47.66159,-122.30441,1.0,20960,0,Residence Hall/Dormitory,1500309.75,64.51,86,5240.0,1
2016,NonResidential,University,47.61679,-122.33619,1.0,28800,0,College/University,717056.375,8.45,106,7200.0,1
2016,NonResidential,K-12 School,47.61718,-122.33654,1.0,21600,0,K-12 School,1261536.75,38.87,59,7200.0,1
2016,NonResidential,K-12 School,47.61687,-122.33533,1.0,22860,0,K-12 School,931148.625,6.49,21,5715.0,1
2016,NonResidential,Worship Facility,47.66516,-122.2738,1.0,26366,0,Worship Facility,888031.875,32.22,44,13183.0,2
2016,NonResidential,Worship Facility,47.54362,-122.2667,1.0,21732,0,Worship Facility,860364.1875,23.59,51,7244.0,1
2016,NonResidential,Mixed Use Property,47.66835,-122.38886,1.0,21060,0,Non-Refrigerated Warehouse,350264.5938,6.69,71,10530.0,4
2016,NonResidential,Mixed Use Property,47.6684,-122.38788,1.0,20539,0,Retail Store,1678458.75,37.31,56,4107.8,5
2016,NonResidential,Retail Store,47.66033,-122.31348,1.0,32960,0,Retail Store,813641.0,5.67,116,8240.0,1
2016,NonResidential,Other,47.66097,-122.3139,1.0,29636,0,Other - Entertainment/Public Assembly,688641.8125,4.8,95,7409.0,2
2016,NonResidential,Hotel,47.66023,-122.31581,1.0,20571,0,Hotel,716279.6875,4.99,86,5142.75,1
2016,NonResidential,Worship Facility,47.65926,-122.31241,1.0,47992,0,Worship Facility,3040195.5,118.37,90,15997.333333333334,2
2016,NonResidential,Residence Hall,47.65711,-122.31409,1.0,28572,0,Residence Hall/Dormitory,2717863.25,89.57,23,7143.0,2
2016,NonResidential,Residence Hall,47.60817,-122.32654,0.0,115775,31535,Residence Hall/Dormitory,2882489.75,20.09,34,5265.0,2
2016,NonResidential,Worship Facility,47.68752,-122.29852,1.0,31386,0,Worship Facility,1128179.125,27.14,16,10462.0,1
2016,Campus,K-12 School,47.687,-122.30013,5.0,21500,0,K-12 School,6689184.0,202.65,27,5375.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.64834,-122.33188,1.0,84116,26497,Office,2641681.75,20.08,4,19206.333333333332,1
2016,NonResidential,Hotel,47.61345,-122.34068,1.0,104000,0,Hotel,8690648.0,355.8,91,10400.0,2
2016,NonResidential,Senior Care Community,47.57188,-122.29531,1.0,78374,0,Senior Care Community,3321035.75,23.15,35,19593.5,2
2016,NonResidential,Mixed Use Property,47.65742,-122.36736,1.0,38784,0,Non-Refrigerated Warehouse,1841154.25,26.11,9,12928.0,2
2016,NonResidential,Other,47.57383,-122.33046,1.0,41790,0,Social/Meeting Hall,2177075.0,33.37,47,13930.0,2
2016,NonResidential,Small- and Mid-Sized Office,47.60542,-122.3364,1.0,39960,0,Office,2178690.5,49.98,116,6660.0,2
2016,NonResidential,Warehouse,47.60528,-122.33627,1.0,33300,0,Non-Refrigerated Warehouse,90558.70313,0.63,116,5550.0,2
2016,NonResidential,Hotel,47.60721,-122.33451,1.0,36240,0,Hotel,2147968.25,120.91,90,3020.0,1
2016,NonResidential,Other,47.60781,-122.33186,1.0,39320,6960,Social/Meeting Hall,3042875.5,145.48,94,8090.0,1
2016,NonResidential,Other,47.60547,-122.33118,1.0,41536,0,Performing Arts,2735166.0,19.07,108,6922.666666666667,1
2016,NonResidential,Hotel,47.60223,-122.32889,1.0,35820,0,Hotel,3321603.0,130.58,107,5117.142857142857,1
2016,NonResidential,K-12 School,47.56542,-122.38502,1.0,33462,0,K-12 School,3987215.5,185.23,94,11154.0,1
2016,NonResidential,K-12 School,47.56504,-122.38455,1.0,49744,0,K-12 School,2096835.5,89.29,51,12436.0,1
2016,NonResidential,Worship Facility,47.56342,-122.38509,1.0,37816,0,Worship Facility,1411305.5,43.45,93,12605.333333333334,2
2016,NonResidential,Mixed Use Property,47.5622,-122.38648,0.0,23315,0,Office,1354000.625,35.04,90,7771.666666666667,3
2016,NonResidential,Mixed Use Property,47.56147,-122.38638,1.0,20700,0,Non-Refrigerated Warehouse,4265815.0,188.67,86,6900.0,4
2016,NonResidential,Other,47.56263,-122.38196,1.0,41521,13124,Other - Recreation,3343550.0,100.21,68,14198.5,3
2016,NonResidential,Supermarket / Grocery Store,47.56197,-122.38109,1.0,25762,0,Supermarket/Grocery Store,1906384.875,13.29,70,8587.333333333334,1
2016,NonResidential,Other,47.56245,-122.37805,1.0,33334,0,Fitness Center/Health Club/Gym,6118300.5,210.3,32,16667.0,2
2016,NonResidential,Small- and Mid-Sized Office,47.56175,-122.37835,1.0,43387,0,Office,2686765.0,34.15,35,10846.75,1
2016,NonResidential,Mixed Use Property,47.72178,-122.29498,1.0,39350,0,Supermarket/Grocery Store,267135.0938,1.86,37,19675.0,3
2016,NonResidential,Other,47.72032,-122.29507,0.0,22405,0,Other,3498214.75,134.57,67,11202.5,2
2016,SPS-District K-12,Other,47.72606,-122.28747,1.0,32590,0,Other,1361794.25,43.13,3,16295.0,1
2016,NonResidential,Warehouse,47.552,-122.32262,1.0,37500,0,Non-Refrigerated Warehouse,1811506.375,13.16,31,18750.0,1
2016,NonResidential,Medical Office,47.60132,-122.30477,1.0,39000,0,Medical Office,2615247.75,33.92,26,13000.0,1
2016,NonResidential,Other,47.56018,-122.38716,1.0,22180,0,Other - Mall,5089083.0,147.0,92,11090.0,2
2016,NonResidential,Distribution Center,47.58513,-122.30645,1.0,25920,0,Distribution Center,1219744.75,12.48,47,12960.0,3
2016,NonResidential,Refrigerated Warehouse,47.58528,-122.30595,1.0,25480,0,Refrigerated Warehouse,741287.1875,5.17,63,12740.0,1
2016,NonResidential,Warehouse,47.58482,-122.30501,1.0,31000,0,Non-Refrigerated Warehouse,2301043.75,19.93,46,10333.333333333334,1
2016,NonResidential,Small- and Mid-Sized Office,47.58528,-122.305,1.0,29740,0,Office,1467060.25,19.82,55,14870.0,2
2016,NonResidential,Distribution Center,47.58607,-122.30445,1.0,23236,0,Distribution Center,433871.0,13.02,62,11618.0,3
2016,NonResidential,Small- and Mid-Sized Office,47.58579,-122.3034,1.0,38075,0,Office,1921801.25,19.04,7,9518.75,3
2016,NonResidential,Small- and Mid-Sized Office,47.5859,-122.29957,1.0,39170,0,Office,2130673.75,63.06,46,13056.666666666666,1
2016,Nonresidential COS,Other,47.58476,-122.29765,0.0,36070,0,Other - Recreation,1441665.375,10.05,39,18035.0,1
2016,NonResidential,Other,47.56979,-122.29234,1.0,20047,0,Other - Services,117438.3984,0.82,53,6682.333333333333,1
2016,NonResidential,Retail Store,47.57403,-122.3336,1.0,20000,0,Retail Store,557863.6875,3.89,102,10000.0,1
2016,NonResidential,Warehouse,47.5741,-122.32541,1.0,32400,0,Non-Refrigerated Warehouse,248616.0,1.73,61,10800.0,1
2016,NonResidential,Supermarket / Grocery Store,47.63776,-122.35606,1.0,25159,0,Supermarket/Grocery Store,8905287.0,247.85,54,12579.5,2
2016,Nonresidential COS,Other,47.63629,-122.35922,1.0,27247,0,Other - Recreation,2332996.5,83.1,68,13623.5,4
2016,NonResidential,Distribution Center,47.56489,-122.3409,1.0,26680,0,Distribution Center,243518.2031,1.7,61,13340.0,1
2016,NonResidential,Warehouse,47.56447,-122.35335,1.0,31521,0,Non-Refrigerated Warehouse,1788148.0,61.71,63,15760.5,1
2016,NonResidential,Warehouse,47.56982,-122.33479,1.0,24000,0,Non-Refrigerated Warehouse,1257033.5,46.64,65,12000.0,2
2016,NonResidential,Self-Storage Facility,47.56487,-122.34181,1.0,21900,0,Self-Storage Facility,1333637.625,65.65,64,10950.0,1
2016,NonResidential,Warehouse,47.56897,-122.33617,1.0,38005,0,Non-Refrigerated Warehouse,752093.625,10.75,55,19002.5,3
2016,NonResidential,Distribution Center,47.5678,-122.33622,1.0,35579,0,Distribution Center,1096646.25,39.05,18,17789.5,1
2016,NonResidential,Distribution Center,47.57382,-122.32672,1.0,49950,0,Distribution Center,238969.7031,1.67,41,24975.0,1
2016,NonResidential,Worship Facility,47.63927,-122.4032,1.0,22612,0,Worship Facility,731321.8125,31.6,69,7537.333333333333,1
2016,NonResidential,Other,47.72599,-122.29314,1.0,38787,0,Automobile Dealership,3204685.5,67.52,40,12929.0,2
2016,NonResidential,Self-Storage Facility,47.72356,-122.29378,2.0,50368,0,Self-Storage Facility,753275.1875,28.58,28,16789.333333333332,1
2016,NonResidential,Warehouse,47.55302,-122.33605,1.0,30545,0,Non-Refrigerated Warehouse,1577040.875,61.53,78,15272.5,2
2016,NonResidential,K-12 School,47.63111,-122.35814,1.0,32691,0,K-12 School,971990.3125,29.82,94,8172.75,1
2016,NonResidential,Worship Facility,47.63159,-122.35839,1.0,24227,0,Worship Facility,1086678.125,47.59,53,8075.666666666667,1
2016,NonResidential,Distribution Center,47.54365,-122.30785,1.0,27000,0,Distribution Center,651293.3125,18.85,60,13500.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.64243,-122.32618,1.0,21183,0,Office,361542.0938,2.52,59,7061.0,2
2016,NonResidential,Small- and Mid-Sized Office,47.64428,-122.32627,1.0,29392,3834,Office,755618.1875,6.18,55,6389.5,2
